Latitude,Longitude,DIST_LGD,DISTRICT,STATE_LGD,STATE_UT,match
13.625,79.875,692,Tirupati,28,ANDHRA PRADESH,point
13.625,80.125,692,Tirupati,28,ANDHRA PRADESH,point
13.625,80.375,602,TIRUVALLUR,33,TAMIL NADU,overlap
13.625,92.875,639,NORTH AND MIDDLE ANDAMAN,35,ANDAMAN AND NICOBAR ISLANDS,overlap
13.625,93.125,639,NORTH AND MIDDLE ANDAMAN,35,ANDAMAN AND NICOBAR ISLANDS,overlap
13.875,74.625,569,Udupi,29,KARNATAKA,point
13.875,74.875,568,Shivamogga,29,KARNATAKA,point
13.875,75.125,568,Shivamogga,29,KARNATAKA,point
13.875,75.375,568,Shivamogga,29,KARNATAKA,point
13.875,75.625,568,Shivamogga,29,KARNATAKA,point
13.875,75.875,567,D<vanagere,29,KARNATAKA,point
13.875,76.125,566,Chitradurga,29,KARNATAKA,point
13.875,76.375,566,Chitradurga,29,KARNATAKA,point
13.875,76.625,566,Chitradurga,29,KARNATAKA,point
13.875,76.875,571,Tumak#ru,29,KARNATAKA,point
13.875,77.125,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
13.875,77.375,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
13.875,77.625,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
13.875,77.875,582,Chikkaball<pura,29,KARNATAKA,point
13.875,78.125,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
13.875,78.375,693,Annamayya,28,ANDHRA PRADESH,point
13.875,78.625,693,Annamayya,28,ANDHRA PRADESH,point
13.875,78.875,693,Annamayya,28,ANDHRA PRADESH,point
13.875,79.125,693,Annamayya,28,ANDHRA PRADESH,point
13.875,79.375,693,Annamayya,28,ANDHRA PRADESH,point
13.875,79.625,692,Tirupati,28,ANDHRA PRADESH,point
13.875,79.875,692,Tirupati,28,ANDHRA PRADESH,point
13.875,80.125,692,Tirupati,28,ANDHRA PRADESH,point
13.875,80.375,692,Tirupati,28,ANDHRA PRADESH,overlap
14.125,74.375,563,Uttara Kannada,29,KARNATAKA,overlap
14.125,74.625,563,Uttara Kannada,29,KARNATAKA,point
14.125,74.875,568,Shivamogga,29,KARNATAKA,point
14.125,75.125,568,Shivamogga,29,KARNATAKA,point
14.125,75.375,568,Shivamogga,29,KARNATAKA,point
14.125,75.625,567,D<vanagere,29,KARNATAKA,point
14.125,75.875,567,D<vanagere,29,KARNATAKA,point
14.125,76.125,566,Chitradurga,29,KARNATAKA,point
14.125,76.375,566,Chitradurga,29,KARNATAKA,point
14.125,76.625,566,Chitradurga,29,KARNATAKA,point
14.125,76.875,566,Chitradurga,29,KARNATAKA,point
14.125,77.125,571,Tumak#ru,29,KARNATAKA,point
14.125,77.375,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.125,77.625,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.125,77.875,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.125,78.125,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.125,78.375,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.125,78.625,693,Annamayya,28,ANDHRA PRADESH,point
14.125,78.875,693,Annamayya,28,ANDHRA PRADESH,point
14.125,79.125,693,Annamayya,28,ANDHRA PRADESH,point
14.125,79.375,693,Annamayya,28,ANDHRA PRADESH,point
14.125,79.625,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.125,79.875,692,Tirupati,28,ANDHRA PRADESH,point
14.125,80.125,692,Tirupati,28,ANDHRA PRADESH,point
14.375,74.375,563,Uttara Kannada,29,KARNATAKA,overlap
14.375,74.625,563,Uttara Kannada,29,KARNATAKA,point
14.375,74.875,563,Uttara Kannada,29,KARNATAKA,point
14.375,75.125,568,Shivamogga,29,KARNATAKA,point
14.375,75.375,564,H<veri,29,KARNATAKA,point
14.375,75.625,564,H<veri,29,KARNATAKA,point
14.375,75.875,567,D<vanagere,29,KARNATAKA,point
14.375,76.125,567,D<vanagere,29,KARNATAKA,point
14.375,76.375,566,Chitradurga,29,KARNATAKA,point
14.375,76.625,566,Chitradurga,29,KARNATAKA,point
14.375,76.875,566,Chitradurga,29,KARNATAKA,point
14.375,77.125,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.375,77.375,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.375,77.625,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.375,77.875,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.375,78.125,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.375,78.375,551,Y.S.R.,28,ANDHRA PRADESH,point
14.375,78.625,551,Y.S.R.,28,ANDHRA PRADESH,point
14.375,78.875,551,Y.S.R.,28,ANDHRA PRADESH,point
14.375,79.125,551,Y.S.R.,28,ANDHRA PRADESH,point
14.375,79.375,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.375,79.625,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.375,79.875,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.375,80.125,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.625,74.125,563,Uttara Kannada,29,KARNATAKA,overlap
14.625,74.375,563,Uttara Kannada,29,KARNATAKA,point
14.625,74.625,563,Uttara Kannada,29,KARNATAKA,point
14.625,74.875,563,Uttara Kannada,29,KARNATAKA,point
14.625,75.125,568,Shivamogga,29,KARNATAKA,point
14.625,75.375,564,H<veri,29,KARNATAKA,point
14.625,75.625,564,H<veri,29,KARNATAKA,point
14.625,75.875,761,Vijayanagara,29,KARNATAKA,point
14.625,76.125,761,Vijayanagara,29,KARNATAKA,point
14.625,76.375,567,D<vanagere,29,KARNATAKA,point
14.625,76.625,566,Chitradurga,29,KARNATAKA,point
14.625,76.875,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.625,77.125,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.625,77.375,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.625,77.625,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.625,77.875,695,Sri Sathya Sai,28,ANDHRA PRADESH,point
14.625,78.125,551,Y.S.R.,28,ANDHRA PRADESH,point
14.625,78.375,551,Y.S.R.,28,ANDHRA PRADESH,point
14.625,78.625,551,Y.S.R.,28,ANDHRA PRADESH,point
14.625,78.875,551,Y.S.R.,28,ANDHRA PRADESH,point
14.625,79.125,551,Y.S.R.,28,ANDHRA PRADESH,point
14.625,79.375,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.625,79.625,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.625,79.875,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.625,80.125,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.875,74.125,563,Uttara Kannada,29,KARNATAKA,point
14.875,74.375,563,Uttara Kannada,29,KARNATAKA,point
14.875,74.625,563,Uttara Kannada,29,KARNATAKA,point
14.875,74.875,563,Uttara Kannada,29,KARNATAKA,point
14.875,75.125,564,H<veri,29,KARNATAKA,point
14.875,75.375,564,H<veri,29,KARNATAKA,point
14.875,75.625,564,H<veri,29,KARNATAKA,point
14.875,75.875,761,Vijayanagara,29,KARNATAKA,point
14.875,76.125,761,Vijayanagara,29,KARNATAKA,point
14.875,76.375,761,Vijayanagara,29,KARNATAKA,point
14.875,76.625,761,Vijayanagara,29,KARNATAKA,point
14.875,76.875,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.875,77.125,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.875,77.375,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.875,77.625,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.875,77.875,553,Ananthapuramu,28,ANDHRA PRADESH,point
14.875,78.125,551,Y.S.R.,28,ANDHRA PRADESH,point
14.875,78.375,551,Y.S.R.,28,ANDHRA PRADESH,point
14.875,78.625,551,Y.S.R.,28,ANDHRA PRADESH,point
14.875,78.875,551,Y.S.R.,28,ANDHRA PRADESH,point
14.875,79.125,551,Y.S.R.,28,ANDHRA PRADESH,point
14.875,79.375,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.875,79.625,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.875,79.875,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
14.875,80.125,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,overlap
15.125,73.875,586,SOUTH GOA,30,GOA,overlap
15.125,74.125,793,KUSHAVATI,30,GOA,point
15.125,74.375,563,Uttara Kannada,29,KARNATAKA,point
15.125,74.625,563,Uttara Kannada,29,KARNATAKA,point
15.125,74.875,562,Dh<rw<d,29,KARNATAKA,point
15.125,75.125,564,H<veri,29,KARNATAKA,point
15.125,75.375,562,Dh<rw<d,29,KARNATAKA,point
15.125,75.625,561,Gadag,29,KARNATAKA,point
15.125,75.875,561,Gadag,29,KARNATAKA,point
15.125,76.125,761,Vijayanagara,29,KARNATAKA,point
15.125,76.375,761,Vijayanagara,29,KARNATAKA,point
15.125,76.625,565,Ball<ri,29,KARNATAKA,point
15.125,76.875,565,Ball<ri,29,KARNATAKA,point
15.125,77.125,565,Ball<ri,29,KARNATAKA,point
15.125,77.375,553,Ananthapuramu,28,ANDHRA PRADESH,point
15.125,77.625,553,Ananthapuramu,28,ANDHRA PRADESH,point
15.125,77.875,553,Ananthapuramu,28,ANDHRA PRADESH,point
15.125,78.125,694,Nandyal,28,ANDHRA PRADESH,point
15.125,78.375,694,Nandyal,28,ANDHRA PRADESH,point
15.125,78.625,694,Nandyal,28,ANDHRA PRADESH,point
15.125,78.875,551,Y.S.R.,28,ANDHRA PRADESH,point
15.125,79.125,549,Prakasam,28,ANDHRA PRADESH,point
15.125,79.375,549,Prakasam,28,ANDHRA PRADESH,point
15.125,79.625,549,Prakasam,28,ANDHRA PRADESH,point
15.125,79.875,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,point
15.125,80.125,550,Sri Potti Sriramulu Nellore,28,ANDHRA PRADESH,overlap
15.375,73.875,586,SOUTH GOA,30,GOA,point
15.375,74.125,793,KUSHAVATI,30,GOA,point
15.375,74.375,563,Uttara Kannada,29,KARNATAKA,point
15.375,74.625,555,Belag<vi,29,KARNATAKA,point
15.375,74.875,562,Dh<rw<d,29,KARNATAKA,point
15.375,75.125,562,Dh<rw<d,29,KARNATAKA,point
15.375,75.375,562,Dh<rw<d,29,KARNATAKA,point
15.375,75.625,561,Gadag,29,KARNATAKA,point
15.375,75.875,561,Gadag,29,KARNATAKA,point
15.375,76.125,560,Koppal,29,KARNATAKA,point
15.375,76.375,560,Koppal,29,KARNATAKA,point
15.375,76.625,565,Ball<ri,29,KARNATAKA,point
15.375,76.875,565,Ball<ri,29,KARNATAKA,point
15.375,77.125,552,Kurnool,28,ANDHRA PRADESH,point
15.375,77.375,552,Kurnool,28,ANDHRA PRADESH,point
15.375,77.625,552,Kurnool,28,ANDHRA PRADESH,point
15.375,77.875,694,Nandyal,28,ANDHRA PRADESH,point
15.375,78.125,694,Nandyal,28,ANDHRA PRADESH,point
15.375,78.375,694,Nandyal,28,ANDHRA PRADESH,point
15.375,78.625,694,Nandyal,28,ANDHRA PRADESH,point
15.375,78.875,549,Prakasam,28,ANDHRA PRADESH,point
15.375,79.125,549,Prakasam,28,ANDHRA PRADESH,point
15.375,79.375,549,Prakasam,28,ANDHRA PRADESH,point
15.375,79.625,549,Prakasam,28,ANDHRA PRADESH,point
15.375,79.875,549,Prakasam,28,ANDHRA PRADESH,point
15.375,80.125,549,Prakasam,28,ANDHRA PRADESH,point
15.625,73.625,585,NORTH GOA,30,GOA,overlap
15.625,73.875,585,NORTH GOA,30,GOA,point
15.625,74.125,585,NORTH GOA,30,GOA,point
15.625,74.375,555,Belag<vi,29,KARNATAKA,point
15.625,74.625,555,Belag<vi,29,KARNATAKA,point
15.625,74.875,555,Belag<vi,29,KARNATAKA,point
15.625,75.125,562,Dh<rw<d,29,KARNATAKA,point
15.625,75.375,562,Dh<rw<d,29,KARNATAKA,point
15.625,75.625,561,Gadag,29,KARNATAKA,point
15.625,75.875,561,Gadag,29,KARNATAKA,point
15.625,76.125,560,Koppal,29,KARNATAKA,point
15.625,76.375,560,Koppal,29,KARNATAKA,point
15.625,76.625,560,Koppal,29,KARNATAKA,point
15.625,76.875,565,Ball<ri,29,KARNATAKA,point
15.625,77.125,552,Kurnool,28,ANDHRA PRADESH,point
15.625,77.375,552,Kurnool,28,ANDHRA PRADESH,point
15.625,77.625,552,Kurnool,28,ANDHRA PRADESH,point
15.625,77.875,552,Kurnool,28,ANDHRA PRADESH,point
15.625,78.125,552,Kurnool,28,ANDHRA PRADESH,point
15.625,78.375,694,Nandyal,28,ANDHRA PRADESH,point
15.625,78.625,694,Nandyal,28,ANDHRA PRADESH,point
15.625,78.875,549,Prakasam,28,ANDHRA PRADESH,point
15.625,79.125,549,Prakasam,28,ANDHRA PRADESH,point
15.625,79.375,549,Prakasam,28,ANDHRA PRADESH,point
15.625,79.625,549,Prakasam,28,ANDHRA PRADESH,point
15.625,79.875,549,Prakasam,28,ANDHRA PRADESH,point
15.625,80.125,549,Prakasam,28,ANDHRA PRADESH,point
15.625,80.375,691,Bapatla,28,ANDHRA PRADESH,overlap
15.625,80.875,547,Krishna,28,ANDHRA PRADESH,overlap
15.625,81.125,547,Krishna,28,ANDHRA PRADESH,overlap
15.875,73.375,529,SINDHUDURG,27,MAHARASHTRA,overlap
15.875,73.625,529,SINDHUDURG,27,MAHARASHTRA,point
15.875,73.875,529,SINDHUDURG,27,MAHARASHTRA,point
15.875,74.125,530,KOLHAPUR,27,MAHARASHTRA,point
15.875,74.375,555,Belag<vi,29,KARNATAKA,point
15.875,74.625,555,Belag<vi,29,KARNATAKA,point
15.875,74.875,555,Belag<vi,29,KARNATAKA,point
15.875,75.125,555,Belag<vi,29,KARNATAKA,point
15.875,75.375,555,Belag<vi,29,KARNATAKA,point
15.875,75.625,556,B<galkot,29,KARNATAKA,point
15.875,75.875,560,Koppal,29,KARNATAKA,point
15.875,76.125,560,Koppal,29,KARNATAKA,point
15.875,76.375,560,Koppal,29,KARNATAKA,point
15.875,76.625,559,Raich#r,29,KARNATAKA,point
15.875,76.875,559,Raich#r,29,KARNATAKA,point
15.875,77.125,552,Kurnool,28,ANDHRA PRADESH,point
15.875,77.375,552,Kurnool,28,ANDHRA PRADESH,point
15.875,77.625,552,Kurnool,28,ANDHRA PRADESH,point
15.875,77.875,552,Kurnool,28,ANDHRA PRADESH,point
15.875,78.125,744,JOGULAMBA GADWAL,36,TELANGANA,point
15.875,78.375,694,Nandyal,28,ANDHRA PRADESH,point
15.875,78.625,694,Nandyal,28,ANDHRA PRADESH,point
15.875,78.875,549,Prakasam,28,ANDHRA PRADESH,point
15.875,79.125,549,Prakasam,28,ANDHRA PRADESH,point
15.875,79.375,549,Prakasam,28,ANDHRA PRADESH,point
15.875,79.625,549,Prakasam,28,ANDHRA PRADESH,point
15.875,79.875,549,Prakasam,28,ANDHRA PRADESH,point
15.875,80.125,691,Bapatla,28,ANDHRA PRADESH,point
15.875,80.375,691,Bapatla,28,ANDHRA PRADESH,point
15.875,80.625,691,Bapatla,28,ANDHRA PRADESH,point
15.875,80.875,691,Bapatla,28,ANDHRA PRADESH,point
15.875,81.125,547,Krishna,28,ANDHRA PRADESH,overlap
16.125,73.375,529,SINDHUDURG,27,MAHARASHTRA,overlap
16.125,73.625,529,SINDHUDURG,27,MAHARASHTRA,point
16.125,73.875,530,KOLHAPUR,27,MAHARASHTRA,point
16.125,74.125,530,KOLHAPUR,27,MAHARASHTRA,point
16.125,74.375,530,KOLHAPUR,27,MAHARASHTRA,point
16.125,74.625,555,Belag<vi,29,KARNATAKA,point
16.125,74.875,555,Belag<vi,29,KARNATAKA,point
16.125,75.125,555,Belag<vi,29,KARNATAKA,point
16.125,75.375,556,B<galkot,29,KARNATAKA,point
16.125,75.625,556,B<galkot,29,KARNATAKA,point
16.125,75.875,556,B<galkot,29,KARNATAKA,point
16.125,76.125,556,B<galkot,29,KARNATAKA,point
16.125,76.375,559,Raich#r,29,KARNATAKA,point
16.125,76.625,559,Raich#r,29,KARNATAKA,point
16.125,76.875,559,Raich#r,29,KARNATAKA,point
16.125,77.125,559,Raich#r,29,KARNATAKA,point
16.125,77.375,559,Raich#r,29,KARNATAKA,point
16.125,77.625,744,JOGULAMBA GADWAL,36,TELANGANA,point
16.125,77.875,744,JOGULAMBA GADWAL,36,TELANGANA,point
16.125,78.125,742,WANAPARTHY,36,TELANGANA,point
16.125,78.375,743,NAGARKURNOOL,36,TELANGANA,point
16.125,78.625,743,NAGARKURNOOL,36,TELANGANA,point
16.125,78.875,694,Nandyal,28,ANDHRA PRADESH,point
16.125,79.125,549,Prakasam,28,ANDHRA PRADESH,point
16.125,79.375,549,Prakasam,28,ANDHRA PRADESH,point
16.125,79.625,690,Palnadu,28,ANDHRA PRADESH,point
16.125,79.875,691,Bapatla,28,ANDHRA PRADESH,point
16.125,80.125,690,Palnadu,28,ANDHRA PRADESH,point
16.125,80.375,548,Guntur,28,ANDHRA PRADESH,point
16.125,80.625,691,Bapatla,28,ANDHRA PRADESH,point
16.125,80.875,547,Krishna,28,ANDHRA PRADESH,point
16.125,81.125,547,Krishna,28,ANDHRA PRADESH,point
16.375,73.375,529,SINDHUDURG,27,MAHARASHTRA,point
16.375,73.625,529,SINDHUDURG,27,MAHARASHTRA,point
16.375,73.875,530,KOLHAPUR,27,MAHARASHTRA,point
16.375,74.125,530,KOLHAPUR,27,MAHARASHTRA,point
16.375,74.375,555,Belag<vi,29,KARNATAKA,point
16.375,74.625,555,Belag<vi,29,KARNATAKA,point
16.375,74.875,555,Belag<vi,29,KARNATAKA,point
16.375,75.125,556,B<galkot,29,KARNATAKA,point
16.375,75.375,556,B<galkot,29,KARNATAKA,point
16.375,75.625,556,B<galkot,29,KARNATAKA,point
16.375,75.875,557,Vijayapura,29,KARNATAKA,point
16.375,76.125,557,Vijayapura,29,KARNATAKA,point
16.375,76.375,580,Y<dgir,29,KARNATAKA,point
16.375,76.625,580,Y<dgir,29,KARNATAKA,point
16.375,76.875,559,Raich#r,29,KARNATAKA,point
16.375,77.125,559,Raich#r,29,KARNATAKA,point
16.375,77.375,559,Raich#r,29,KARNATAKA,point
16.375,77.625,763,NARAYANPET,36,TELANGANA,point
16.375,77.875,742,WANAPARTHY,36,TELANGANA,point
16.375,78.125,742,WANAPARTHY,36,TELANGANA,point
16.375,78.375,743,NAGARKURNOOL,36,TELANGANA,point
16.375,78.625,743,NAGARKURNOOL,36,TELANGANA,point
16.375,78.875,743,NAGARKURNOOL,36,TELANGANA,point
16.375,79.125,743,NAGARKURNOOL,36,TELANGANA,point
16.375,79.375,690,Palnadu,28,ANDHRA PRADESH,point
16.375,79.625,690,Palnadu,28,ANDHRA PRADESH,point
16.375,79.875,690,Palnadu,28,ANDHRA PRADESH,point
16.375,80.125,690,Palnadu,28,ANDHRA PRADESH,point
16.375,80.375,548,Guntur,28,ANDHRA PRADESH,point
16.375,80.625,548,Guntur,28,ANDHRA PRADESH,point
16.375,80.875,547,Krishna,28,ANDHRA PRADESH,point
16.375,81.125,547,Krishna,28,ANDHRA PRADESH,point
16.375,81.375,547,Krishna,28,ANDHRA PRADESH,point
16.375,81.625,546,West Godavari,28,ANDHRA PRADESH,point
16.375,81.875,687,Dr. B.R. Ambedkar Konaseema,28,ANDHRA PRADESH,overlap
16.375,82.125,687,Dr. B.R. Ambedkar Konaseema,28,ANDHRA PRADESH,overlap
16.625,73.375,528,RATNAGIRI,27,MAHARASHTRA,point
16.625,73.625,528,RATNAGIRI,27,MAHARASHTRA,point
16.625,73.875,530,KOLHAPUR,27,MAHARASHTRA,point
16.625,74.125,530,KOLHAPUR,27,MAHARASHTRA,point
16.625,74.375,530,KOLHAPUR,27,MAHARASHTRA,point
16.625,74.625,530,KOLHAPUR,27,MAHARASHTRA,point
16.625,74.875,555,Belag<vi,29,KARNATAKA,point
16.625,75.125,555,Belag<vi,29,KARNATAKA,point
16.625,75.375,556,B<galkot,29,KARNATAKA,point
16.625,75.625,557,Vijayapura,29,KARNATAKA,point
16.625,75.875,557,Vijayapura,29,KARNATAKA,point
16.625,76.125,557,Vijayapura,29,KARNATAKA,point
16.625,76.375,557,Vijayapura,29,KARNATAKA,point
16.625,76.625,580,Y<dgir,29,KARNATAKA,point
16.625,76.875,580,Y<dgir,29,KARNATAKA,point
16.625,77.125,580,Y<dgir,29,KARNATAKA,point
16.625,77.375,580,Y<dgir,29,KARNATAKA,point
16.625,77.625,763,NARAYANPET,36,TELANGANA,point
16.625,77.875,538,MAHBUBNAGAR,36,TELANGANA,point
16.625,78.125,538,MAHBUBNAGAR,36,TELANGANA,point
16.625,78.375,743,NAGARKURNOOL,36,TELANGANA,point
16.625,78.625,743,NAGARKURNOOL,36,TELANGANA,point
16.625,78.875,539,NALGONDA,36,TELANGANA,point
16.625,79.125,539,NALGONDA,36,TELANGANA,point
16.625,79.375,539,NALGONDA,36,TELANGANA,point
16.625,79.625,690,Palnadu,28,ANDHRA PRADESH,point
16.625,79.875,690,Palnadu,28,ANDHRA PRADESH,point
16.625,80.125,690,Palnadu,28,ANDHRA PRADESH,point
16.625,80.375,689,NTR,28,ANDHRA PRADESH,point
16.625,80.625,689,NTR,28,ANDHRA PRADESH,point
16.625,80.875,688,Eluru,28,ANDHRA PRADESH,point
16.625,81.125,688,Eluru,28,ANDHRA PRADESH,point
16.625,81.375,546,West Godavari,28,ANDHRA PRADESH,point
16.625,81.625,546,West Godavari,28,ANDHRA PRADESH,point
16.625,81.875,687,Dr. B.R. Ambedkar Konaseema,28,ANDHRA PRADESH,point
16.625,82.125,687,Dr. B.R. Ambedkar Konaseema,28,ANDHRA PRADESH,point
16.625,82.375,687,Dr. B.R. Ambedkar Konaseema,28,ANDHRA PRADESH,overlap
16.875,73.375,528,RATNAGIRI,27,MAHARASHTRA,point
16.875,73.625,528,RATNAGIRI,27,MAHARASHTRA,point
16.875,73.875,530,KOLHAPUR,27,MAHARASHTRA,point
16.875,74.125,530,KOLHAPUR,27,MAHARASHTRA,point
16.875,74.375,531,SANGLI,27,MAHARASHTRA,point
16.875,74.625,531,SANGLI,27,MAHARASHTRA,point
16.875,74.875,531,SANGLI,27,MAHARASHTRA,point
16.875,75.125,555,Belag<vi,29,KARNATAKA,point
16.875,75.375,557,Vijayapura,29,KARNATAKA,point
16.875,75.625,557,Vijayapura,29,KARNATAKA,point
16.875,75.875,557,Vijayapura,29,KARNATAKA,point
16.875,76.125,557,Vijayapura,29,KARNATAKA,point
16.875,76.375,557,Vijayapura,29,KARNATAKA,point
16.875,76.625,579,Kalaburagi,29,KARNATAKA,point
16.875,76.875,580,Y<dgir,29,KARNATAKA,point
16.875,77.125,580,Y<dgir,29,KARNATAKA,point
16.875,77.375,580,Y<dgir,29,KARNATAKA,point
16.875,77.625,763,NARAYANPET,36,TELANGANA,point
16.875,77.875,538,MAHBUBNAGAR,36,TELANGANA,point
16.875,78.125,538,MAHBUBNAGAR,36,TELANGANA,point
16.875,78.375,537,RANGA REDDY,36,TELANGANA,point
16.875,78.625,537,RANGA REDDY,36,TELANGANA,point
16.875,78.875,539,NALGONDA,36,TELANGANA,point
16.875,79.125,539,NALGONDA,36,TELANGANA,point
16.875,79.375,539,NALGONDA,36,TELANGANA,point
16.875,79.625,539,NALGONDA,36,TELANGANA,point
16.875,79.875,745,SURYAPET,36,TELANGANA,point
16.875,80.125,689,NTR,28,ANDHRA PRADESH,point
16.875,80.375,541,KHAMMAM,36,TELANGANA,point
16.875,80.625,689,NTR,28,ANDHRA PRADESH,point
16.875,80.875,688,Eluru,28,ANDHRA PRADESH,point
16.875,81.125,688,Eluru,28,ANDHRA PRADESH,point
16.875,81.375,688,Eluru,28,ANDHRA PRADESH,point
16.875,81.625,546,West Godavari,28,ANDHRA PRADESH,point
16.875,81.875,687,Dr. B.R. Ambedkar Konaseema,28,ANDHRA PRADESH,point
16.875,82.125,686,Kakinada,28,ANDHRA PRADESH,point
16.875,82.375,686,Kakinada,28,ANDHRA PRADESH,overlap
17.125,73.125,528,RATNAGIRI,27,MAHARASHTRA,overlap
17.125,73.375,528,RATNAGIRI,27,MAHARASHTRA,point
17.125,73.625,528,RATNAGIRI,27,MAHARASHTRA,point
17.125,73.875,531,SANGLI,27,MAHARASHTRA,point
17.125,74.125,527,SATARA,27,MAHARASHTRA,point
17.125,74.375,531,SANGLI,27,MAHARASHTRA,point
17.125,74.625,531,SANGLI,27,MAHARASHTRA,point
17.125,74.875,531,SANGLI,27,MAHARASHTRA,point
17.125,75.125,531,SANGLI,27,MAHARASHTRA,point
17.125,75.375,531,SANGLI,27,MAHARASHTRA,point
17.125,75.625,531,SANGLI,27,MAHARASHTRA,point
17.125,75.875,557,Vijayapura,29,KARNATAKA,point
17.125,76.125,557,Vijayapura,29,KARNATAKA,point
17.125,76.375,579,Kalaburagi,29,KARNATAKA,point
17.125,76.625,579,Kalaburagi,29,KARNATAKA,point
17.125,76.875,579,Kalaburagi,29,KARNATAKA,point
17.125,77.125,579,Kalaburagi,29,KARNATAKA,point
17.125,77.375,579,Kalaburagi,29,KARNATAKA,point
17.125,77.625,747,VIKARABAD,36,TELANGANA,point
17.125,77.875,747,VIKARABAD,36,TELANGANA,point
17.125,78.125,537,RANGA REDDY,36,TELANGANA,point
17.125,78.375,537,RANGA REDDY,36,TELANGANA,point
17.125,78.625,537,RANGA REDDY,36,TELANGANA,point
17.125,78.875,746,YADADRI BHUVANAGIRI,36,TELANGANA,point
17.125,79.125,539,NALGONDA,36,TELANGANA,point
17.125,79.375,539,NALGONDA,36,TELANGANA,point
17.125,79.625,745,SURYAPET,36,TELANGANA,point
17.125,79.875,745,SURYAPET,36,TELANGANA,point
17.125,80.125,541,KHAMMAM,36,TELANGANA,point
17.125,80.375,541,KHAMMAM,36,TELANGANA,point
17.125,80.625,689,NTR,28,ANDHRA PRADESH,point
17.125,80.875,688,Eluru,28,ANDHRA PRADESH,point
17.125,81.125,688,Eluru,28,ANDHRA PRADESH,point
17.125,81.375,688,Eluru,28,ANDHRA PRADESH,point
17.125,81.625,545,East Godavari,28,ANDHRA PRADESH,point
17.125,81.875,545,East Godavari,28,ANDHRA PRADESH,point
17.125,82.125,686,Kakinada,28,ANDHRA PRADESH,point
17.125,82.375,686,Kakinada,28,ANDHRA PRADESH,point
17.125,82.625,686,Kakinada,28,ANDHRA PRADESH,overlap
17.375,73.125,528,RATNAGIRI,27,MAHARASHTRA,overlap
17.375,73.375,528,RATNAGIRI,27,MAHARASHTRA,point
17.375,73.625,528,RATNAGIRI,27,MAHARASHTRA,point
17.375,73.875,527,SATARA,27,MAHARASHTRA,point
17.375,74.125,527,SATARA,27,MAHARASHTRA,point
17.375,74.375,531,SANGLI,27,MAHARASHTRA,point
17.375,74.625,531,SANGLI,27,MAHARASHTRA,point
17.375,74.875,531,SANGLI,27,MAHARASHTRA,point
17.375,75.125,526,SOLAPUR,27,MAHARASHTRA,point
17.375,75.375,526,SOLAPUR,27,MAHARASHTRA,point
17.375,75.625,557,Vijayapura,29,KARNATAKA,point
17.375,75.875,557,Vijayapura,29,KARNATAKA,point
17.375,76.125,526,SOLAPUR,27,MAHARASHTRA,point
17.375,76.375,526,SOLAPUR,27,MAHARASHTRA,point
17.375,76.625,579,Kalaburagi,29,KARNATAKA,point
17.375,76.875,579,Kalaburagi,29,KARNATAKA,point
17.375,77.125,579,Kalaburagi,29,KARNATAKA,point
17.375,77.375,579,Kalaburagi,29,KARNATAKA,point
